Emmette J Shields Post 55 A,3819 Highway Mm,Hannibal,MO,63401,39.7034562,-91.4030328
Duck Lake Country Club,2728 Country Club Way,Albion,MI,49224,42.3838288,-84.7815366
Fall River Country Club,4232 N Main St,Fall River,MA,2720,41.7517625,-71.1220922
Briar Creek Golf Course,2347 Pangburn Rd,Duanesburg,NY,12056,42.7684202,-74.0330981
Verdae Greens Golf Club,650 Verdae Blvd,Greenville,SC,29607,34.8242093,-82.3234186
Twin Brooks Golf Courses,3800 22nd Ave S,St Petersburg,FL,33711,27.7483357,-82.6853888
Discount Tire Co Inc,10 Golf Course Dr,Berkeley,CA,94708,37.8839457,-122.2446555
Raven Rock Golf Course,586 Golf Course Ln,Jenkins,KY,41537,37.171269,-82.6508406
Wahkonsa Country Club,2358 Vermont Ave,Durant,IA,52747,41.6026824,-90.9554587
Riverside Golf Club,3459 14th Ave,Menominee,MI,49858,45.1115609,-87.6490342
Lady's Island Country Club,139 Francis Marion Cir,Beaufort,SC,29907,32.468793,-80.638926
Timbers Terrace Golf Course,1117 Pumphouse Rd,Chippewa Falls,WI,54729,44.9438175,-91.3666896
Pinelands Golf Course,887 Mays Landing Rd,Hammonton,NJ,8037,39.628395,-74.868634
Charwood Country Club,222 Clubhouse Dr,West Columbia,SC,29172,33.9013163,-81.0970685
Park Ridge Golf Course,9191 Lantana Rd,Lake Worth,FL,33467,26.5913297,-80.1905262
Ledges Golf Club,18 Mulligan Dr,South Hadley,MA,1075,42.2411838,-72.6058949
Quashnet Valley Country Club,309 Old Barnstable Rd,Mashpee,MA,2649,41.6262011,-70.5027501
Lake Shore Country Club,1255 Sheridan Rd,Glencoe,IL,60022,42.1522675,-87.7603436
Island Hills Golf Club,761 Coates Ave Ste 9,Holbrook,NY,11741,40.7816318,-73.0781649
Billy Casper Golf Management Inc,901 Riverbend Dr,Gadsden,AL,35901,34.0299535,-85.9707567
S L Westport L P,7494 Golf Course Dr S,Denver,NC,28037,35.5020056,-80.9874577
Cricket Ridge Country Club,22087 Pocket Rd,Batesville,IN,47006,39.3262689,-85.1974642
Broadmoor Inc,3509 Ne Columbia Blvd,Portland,OR,97211,45.5735043,-122.6277851
Spring Run Golf Club,9501 Spring Run Blvd,Bonita Springs,FL,34135,26.3991837,-81.7844767
Emerald At Maple Creek Golf,2300 W Maple Rapids Rd,Saint Johns,MI,48879,43.1039002,-84.5637686
Woodland Hills Golf Club,359 County Road 5021,Nacogdoches,TX,75964,31.5325342,-94.6904935
Widgi Creek Golf Club,18707 Sw Century Dr,Bend,OR,97702,44.0150424,-121.3841306
Golf Club At Cimarron Trails,1400 Lovers Ln,Perkins,OK,74059,35.9854719,-97.0252265
Family Golf Park,1501 Ne Us 40 Hwy E,Blue Springs,MO,64015,39.0103793,-94.281895
Lancaster Golf Club,1821 Spring Club Rd,Lancaster,SC,29720,34.6886275,-80.7801879
Mallard Golf Club,9569 Bailey Rd,East Jordan,MI,49727,45.1402205,-85.1711793
Fair Havens Golf Course,13404 149th Ave,Menahga,MN,56464,46.8564715,-95.0426422
Hudson City Public Works Dept,1769 Georgetown Rd,Hudson,OH,44236,41.2094409,-81.4311047
Northgate Country Club,17110 Northgate Forest Dr,Houston,TX,77068,30.017481,-95.4828699
Tagalong Restaurant,2855 29th Ave,Birchwood,WI,54817,45.623607,-91.5695621
Quail Creek Golf Club,6022 Wells Rd,Saint Louis,MO,63128,38.4741091,-90.376978
Cedars On Salmon Creek,15001 Ne 181st St,Brush Prairie,WA,98606,45.7529291,-122.5177568
Players Club,3684 Players Club Dr,Southport,NC,28461,33.9471076,-78.0828929
Pikes Peak Firearms Coalition,1320 Fortino Blvd,Pueblo,CO,81008,38.3122143,-104.6242536
Ryder-Heil Bronze Inc,126 E Irving St,Bucyrus,OH,44820,40.8199817,-82.9725905
Hillview Golf Course,6954 Wesselman Rd,Cleves,OH,45002,39.1813519,-84.680545
Garner Golf  Country Club,205 Country Club Dr,Garner,IA,50438,43.1123097,-93.5868364
Rolling Green Golf Club,15900 Mayfield Rd,Huntsburg,OH,44046,41.535557,-81.078423
Forbes Public Golf Course,700 Sw Capehart Rd,Topeka,KS,66619,38.9425495,-95.691677
Edgebrook Country Club,2100 Suydam Rd,Sandwich,IL,60548,41.6518558,-88.6517469
Meridian Golf Course,9742 S Meridian Blvd,Englewood,CO,80112,39.5425023,-104.8529333
Bella Collina Golf Club,15920 County Road 455,Montverde,FL,34756,28.5805315,-81.6819378
Innovative Communities,29 Grand Mediterra Blvd,Henderson,NV,89011,36.1015016,-114.9273741
Mcconnell Golf Llc,1 Old Trail Dr,Durham,NC,27712,36.1214216,-78.8652375
Links At Stono Ferry,4812 Stono Links Dr,Hollywood,SC,29449,32.7562371,-80.1611338
Fox Hills Golf  Banquet Ctr,8768 N Territorial Rd,Plymouth,MI,48170,42.3688727,-83.5941846
Friendswood Golf Course,7530 S County Road 1050 E,Camby,IN,46113,39.653547,-86.3360747
Country Club-Hilton Head,70 Skull Creek Dr,Hilton Head Island,SC,29926,32.2464113,-80.7428263
Paradise Valley Par 3,110 Barton Creek Dr,Charlotte,NC,28262,35.3160905,-80.7402709
Kathleen's Restaurant,4519 N River Rd,Freeland,MI,48623,43.4713872,-84.1057709
Mt Vernon Country Club,8927 Martinsburg Rd,Mount Vernon,OH,43050,40.360932,-82.464502
Plantation At Pointe Vedra Inc,210 Plantation Cir,Ponte Vedra Beach,FL,32082,30.1638414,-81.3779138
Lewiston Golf & Country Club,3985 Country Club Dr,Lewiston,ID,83501,46.374019,-117.0398831
Walnut Hills Country Club,6489 Park Lake Rd,East Lansing,MI,48823,42.7687117,-84.4502977
Scott Slotterbeck,9034 Rawhide Way,Sacramento,CA,95826,38.5650935,-121.3657843
H & H Ranch,4000 Greens Rd,Houston,TX,77032,29.9499568,-95.3233137
Twin Lakes Golf Course,241 Twin Lakes Rd,North Branford,CT,6471,41.3163287,-72.7803976
Mechanical & Electrical Systs,8 Douglas Dr,Cresskill,NJ,7626,40.9511137,-73.9728224
The Daily Review,22533 Foothill Blvd,Milwaukee,WI,53295,43.0205874,-87.975335
Lake Presidential Golf Club,3151 Presidential Golf Dr,Upper Marlboro,MD,20774,38.8468863,-76.7331458
Elmcrest Country Club,1 Zach Johnson Dr,Cedar Rapids,IA,52402,42.0166033,-91.6494231
Sagamore Golf Club & Community,10900 Golden Bear Way,Noblesville,IN,46060,40.0245597,-85.9751747
Sunset Grove Country Club,2900 W Sunset Dr,Orange,TX,77630,30.112793,-93.760416
War Memorial Golf Course,5511 W Markham St,Little Rock,AR,72205,34.7519373,-92.3354358
Heathlands Golf Course,6444 Farr Rd,Onekama,MI,49675,44.3388181,-86.2029476
Shaker Hill Golf Club,Po Box 420,Harvard,MA,1451,42.529429,-71.5786864
Trotters Glen Golf,16501 Batchellors Forest Rd,Olney,MD,20832,39.1242721,-77.0579847
Advance Medical Research Corp,145 N California Ave Ste 3,Palo Alto,CA,94301,37.4304009,-122.1417372
Scarlet Oaks Golf Course,2 Dairy Rd,Poca,WV,25159,38.4646383,-81.7986626
Latrobe Elks Lodge Golf Club,115 Elks Club Rd,Latrobe,PA,15650,40.3385833,-79.3704909
Benbrook Par Three Golf,1590 Beach Rd,Benbrook,TX,76126,32.6626133,-97.471898
Kankakee Country Club,2011 Cobb Blvd,Kankakee,IL,60901,41.1031381,-87.8425142
Cleveland Country Club Inc,345 Kyle Ln Nw,Cleveland,TN,37312,35.2442449,-84.8129052
Willowbrook Golf Course,124 Brookfield St,South Windsor,CT,6074,41.8592497,-72.5597756
Barrington Racquet Club Pool,680 N Aurora Rd,Aurora,OH,44202,41.3365208,-81.3632755
Valleaire Golf Club,6969 Boston Rd,Hinckley,OH,44233,41.2765407,-81.7356088
Fairlawn Country Club,200 N Wheaton Rd,Akron,OH,44313,41.1324182,-81.5873753
Club House Spg Vly Golf Club,42350 County Road 17/21,Elizabeth,CO,80107,39.4843274,-104.5743677
Airport Golf Course,900 N Hamilton Rd,Columbus,OH,43219,39.9957733,-82.8676492
Cedarbrook Golf Course,215 State Route 981,Belle Vernon,PA,15012,40.1559696,-79.7653703
Img Academy Golf Club,4350 El Conquistador Pkwy,Bradenton,FL,34210,27.4283265,-82.6045448
River Creek Park Golf Course,1605 Fm 1177,Wichita Falls,TX,76305,34.055305,-98.487539
Canadian Lakes Country Club,6898 Club House Dr E,Stanwood,MI,49346,43.5684363,-85.2719601
Colorich Colorlab,1925 Euclid Ave,San Diego,CA,92105,32.7257745,-117.084567
Los Serranos Golf & Country,15656 Yorba Ave,Chino Hills,CA,91709,33.9697609,-117.7005124
Hidden Valley Country Club,20300 Country Club Dr,Estero,FL,33928,26.4366759,-81.7492012
Webb Hill Country Club,438 Fm 2358,Wolfe City,TX,75496,33.3137991,-96.1087948
Melody Hill Country Club,Po Box 369,Harmony,RI,2829,41.895099,-71.611566
Ella Sharp Park Golf Course,2800 4th St,Jackson,MI,49203,42.2173469,-84.4181018
Green Meadows Golf,7703 Ne 72nd Ave,Vancouver,WA,98661,45.6767545,-122.5974016
All Pro Reo,848 E Village Circle Dr N,Phoenix,AZ,85022,33.6109537,-112.0606744
Prairie View Golf Course,3601 Windmill Rd,Cheyenne,WY,82001,41.1499376,-104.7773944
Country Hills Golf Course,21723 Smoot St,Greenview,IL,62642,40.0717187,-89.8065363
Pine Tree Golf Club,10600 Pine Tree Ter,Boynton Beach,FL,33436,26.5199191,-80.1099965
Robert Citron,1404 Sunblush Ln,Las Vegas,NV,89117,36.1563068,-115.297021
Spring Creek Golf Course,286 Golf Course Rd,Spring Valley,IL,61362,41.361,-89.1917572
Lake Windsor Golf Club,4628 Golf Dr,Windsor,WI,53598,43.2074025,-89.3521381
Smoke Rise Golf & Country,4900 Chedworth Dr,Stone Mountain,GA,30087,33.8343169,-84.1887965
Golfcrest Country Club,2509 Country Club Dr,Pearland,TX,77581,29.5653924,-95.2410338
Tallgrass Golf Club,40 Cooper St,Shoreham,NY,11786,40.9373899,-72.8862164
Leonard Country Club,5274 153rd Ave Se,Leonard,ND,58052,46.6540602,-97.2587588
Shores On Lake Ray Hubbard,2600 Champions Dr,Rockwall,TX,75087,32.949611,-96.4837821
Bredimus Systems Incorporated,820 S Macarthur Blvd,Coppell,TX,75019,32.9523291,-96.9552045
Greentree Hotel,14173 Green Tree Blvd,Victorville,CA,92395,34.5065951,-117.3207572
Hazelden Country Club,3705 E State Road 16,Brook,IN,47922,40.863017,-87.3220612
Nicklaus Golf Club-Lionsgate,14225 Dearborn St,Overland Park,KS,66223,38.8704722,-94.6572641
Mid-Pacific Country Club,266 Kaelepulu Dr,Kailua,HI,96734,21.3887999,-157.7222325
Broadlands Golf Course,4380 W 144th Ave,Broomfield,CO,80023,39.9567308,-105.0401447
Green Fork Golf Ltd,N114w19380 Clinton Dr,Germantown,WI,53022,43.2262057,-88.1491601
Bill Roberts Golf Course,2201 N Benton Ave,Helena,MT,59601,46.6083813,-112.0371745
Chagrin Valley Country Club,4700 Som Center Rd,Chagrin Falls,OH,44022,41.431624,-81.448398
Newport Dunes Golf Club,265 Palm Island Dr,Port Aransas,TX,78373,27.7961029,-97.0876014
Black Bear Golf Club,24505 Calusa Blvd,Eustis,FL,32736,28.8846668,-81.5487654
The Golf Club At Hawks Prairie - The Woodlands,8383 Vicwood Ln Ne,Lacey,WA,98516,47.0974604,-122.7619237
Winding Creek Golf Course,72 Winding Creek Rd,Thomasville,NC,27360,35.9053636,-80.0972035
Makena Golf Course,5415 Makena Alanui,Kihei,HI,96753,20.6416113,-156.440911
Bison Homes,1 N Bison Preserve,Show Low,AZ,85901,34.2490768,-110.0706024
Tpc River Highlands-Gcm,1 Golf Club Rd,Cromwell,CT,6416,41.6375705,-72.6332312
Edgewood Cntry Club Golf Crse,12541 Derricks Creek Rd,Charleston,WV,25320,38.5147208,-81.6760654
Fairfield Golf Ctr,6400 Dixie Hwy,Fairfield,OH,45014,39.3235394,-84.5034779
Hudson Valley Golf,291 Wall St Ste 4,Kingston,NY,12401,41.9335356,-74.0198648
Prairie Woods Golf Course,12601 E County Road A,Avalon,WI,53505,42.7018098,-88.7971293
Red Mountain Golf Course,324 Mountain Greens Ln,Grants Pass,OR,97526,42.551986,-123.368654
Greenock Country Club,220 W Park St,Lee,MA,1238,42.3072377,-73.2557641
Cedar Links Golf Club,3535 Cedar Links Dr,Medford,OR,97504,42.3545564,-122.8271325
Somersett Club At Town Ctr,7650 Town Square Ln,Reno,NV,89523,39.5321782,-119.913388
Angushire Golf Courses,224 Waite Ave S,Saint Cloud,MN,56301,45.5475343,-94.2129565
Silver Dollar Golf & Trap Club,12711 Silver Dollar Dr,Odessa,FL,33556,28.1162426,-82.6463492
Valley Gardens Golf Course,263 Mount Hermon Rd,Scotts Valley,CA,95066,37.0459785,-122.0331692
Old Waverly Golf Club,1 Magnolia Dr,West Point,MS,39773,33.5773019,-88.6121548
Tierra Santa Golf Club,1901 Club De Amistad,Weslaco,TX,78596,26.1194304,-98.0080734
Ranch Golf Club,65 Sunnyside Rd,Southwick,MA,1077,42.0849157,-72.7761638
Dunes Golf & Tennis Club,949 Sand Castle Rd,Sanibel,FL,33957,26.4546704,-82.0421398
Sherwood Forest Golf Club,N580 Robinhood Dr,Sherwood,WI,54169,44.1810345,-88.2467794
Indian Hills Golf Course,4663 Columbus Rd,Granville,OH,43023,40.036227,-82.5828622
Lincoln Greens Golf Course,700 E Lake Shore Dr,Springfield,IL,62712,39.7473746,-89.5862075
Scherwood Golf,600 E Joliet St,Schererville,IN,46375,41.4969819,-87.4395417
Marengo Ridge Golf Course,9508 Harmony Hill Rd,Marengo,IL,60152,42.191966,-88.55745
Golf Course,690 Airport Rd,Williamsburg,KY,40769,36.8256285,-84.1892513
Flagg Creek Golf Course,6939 Wolf Rd,Countryside,IL,60525,41.7651091,-87.8933645
Berry Hill Golf Course,11919 Berry Hill Rd,Bridgeton,MO,63044,38.7675202,-90.3941212
Blue Heron Pines Golf Club,550 Country Club Dr,Egg Harbor City,NJ,8215,39.4860332,-74.6041951
Pelican Sound Golf & River Clb,4561 Pelican Sound Blvd,Estero,FL,33928,26.433917,-81.8292377
Clear Creek Golf Course,10930 N 300 W,Huntington,IN,46750,40.9888988,-85.5110807
Fair Hills Resort,24270 County Highway 20,Detroit Lakes,MN,56501,46.7157292,-95.9912416
Patricia Collins,7390 County Road 41,Willows,CA,95988,39.574334,-122.098144
Buffalo Hill Golf Club,Po Box 1116,Kalispell,MT,59903,48.2839248,-114.268812
Rockville Golf Course,600 N Long Beach Rd,Rockville Centre,NY,11570,40.6730422,-73.6269182
Gauntlet Golf Club,18 Fairway Dr,Fredericksburg,VA,22406,38.4338789,-77.5734915
Ponderosa Golf Course,2728 State Route 168,Hookstown,PA,15050,40.4878758,-80.4451199
Wolf Creek Golf Club,403 Paradise Pkwy,Mesquite,NV,89027,36.8322594,-114.0612461
Sunset Ridge Golf Links,771 Cumberland St,Westbrook,ME,4092,43.7104972,-70.3699249
West Bend Lakes Golf Club,1241 Highway 33,West Bend,WI,53095,43.4256427,-88.0981203
Alvin Golf & Country Club,19 Prairie Knoll Dr,Santa Fe,TX,77510,29.3946459,-95.0546066
Shenango Lake Golf Club,99 Birchwood Dr,Transfer,PA,16154,41.3061826,-80.419409
Hilton-Sandestin Beach Golf,4000 S Sandestin Blvd,Miramar Beach,FL,32550,30.369666,-86.3278258
Morningstar Golfers Club,S77w26285 Prairieside Dr,Waukesha,WI,53189,42.904036,-88.2721017
Palmira Golf Club,28501 Matteotti Vw,Bonita Springs,FL,34135,26.3252068,-81.7149955
Falconhead Golf Club,15201 Falcon Head Blvd,Austin,TX,78738,30.3203776,-97.9673879
Zumbro Falls Golf Club,60146 Highway 63,Zumbro Falls,MN,55991,44.2538077,-92.4295671
Latta Lea Golf Course,435 Latta Rd,Rochester,NY,14612,43.249515,-77.623816
Tipton High School,400 E 6th St,Tipton,IA,52772,41.7718764,-91.1232833
Olivet Institutional Missionary Baptist Church,Po Box 1271,Fremont,CA,94538,37.565455,-121.917097
Wilds Pub,3151 Wilds Rdg Nw,Prior Lake,MN,55372,44.7373875,-93.4571682
Southern Hills Plantation Club,4200 Summit View Dr,Brooksville,FL,34601,28.5103324,-82.4006174
Lake Park 18 Hole Golf Course,3380 Little Mountain Dr,San Bernardino,CA,92405,34.1526995,-117.3211224
Coral Cliff Golf Course,755 E Fairway Dr,Kanab,UT,84741,37.0429555,-112.5130635
Knob Hill Golf Course,1 Shinnecock Dr,Englishtown,NJ,7726,40.2630308,-74.3732016
Sycamore Creek Golf Course,1270 Nichols Rd,Osage Beach,MO,65065,38.1328936,-92.6794888
Pelican Sound Grc,4561 Pelican Sound Blvd,Estero,FL,33928,26.433917,-81.8292377
Tradition Golf Club,147 Pigeon Hill Rd,Windsor,CT,6095,41.8608855,-72.6594899
Meadow Greens Golf Course,25238 540th Ave,Austin,MN,55912,43.7210877,-92.9691441
Dismal River,83040 Dismal River Trl,Mullen,NE,69152,41.8617296,-101.2732003
A J Jolly Golf Course,11541 Alexandria Pike,Alexandria,KY,41001,38.8829763,-84.3875804
Bucksport Golf Club,397 State Route 46,Bucksport,ME,4416,44.5928961,-68.7368404
Wedgewood Golf Course,5206 Tournament Dr,Olive Branch,MS,38654,34.9556015,-89.896997
Mc Innis County Park,350 Smith Ranch Rd,San Rafael,CA,94903,38.0200587,-122.5221234
Summit Golf Brands,51 Sugar Hollow Rd,Danbury,CT,6810,41.3386593,-73.4705343
Phoenixville Country Club,355 Country Club Rd,Phoenixville,PA,19460,40.099149,-75.486446
Sandpines Golf Links,1201 35th St,Florence,OR,97439,44.0001462,-124.1078771
Kemper Sports Management,7000 Ne Barry Rd,Kansas City,MO,64156,39.259938,-94.4877156
Pine Springs Golf Course,5634 County Road 334,Tyler,TX,75708,32.4280733,-95.2642413
Grandview Golf Course,7738 Portal Way,Custer,WA,98240,48.9232639,-122.6457591
Cherokee Run Golf Club,1595 Centennial Olympic Pkwy Ne,Conyers,GA,30013,33.6789791,-83.9436323
Glacier Club At Tamarron,600 Glacier Club Dr,Durango,CO,81301,37.50026,-107.807354
Arnold Palmer Signature Crse,5790 Coopers Hawk Rd,Klamath Falls,OR,97601,42.2815735,-121.88432
Rock Golf Course,171 Sliding Rock Rd,Pickens,SC,29671,34.999221,-82.761488
Quarry Oaks Golf Club,16600 Quarry Oaks Dr,Ashland,NE,68003,41.0060677,-96.2715639
Incline Village Mountain Golf,690 Wilson Way,Incline Village,NV,89451,39.2682201,-119.9529312
Vashon Golf  Country Club,24615 75th Ave Sw,Vashon,WA,98070,47.383923,-122.430769
Clearbrook Restaurant,6494 Clearbrook Dr,Saugatuck,MI,49453,42.669769,-86.1834295
Cracklewood Golf Course,18215 24 Mile Rd,Macomb,MI,48042,42.6872379,-82.9416195
Searcy Country Club,2729 W Country Club Rd,Searcy,AR,72143,35.2357253,-91.77575
Bunker Hill Golf Course,2200 Bunker Hill Rd,Dubuque,IA,52001,42.51124,-90.6978467
Country Club Of Meadville,15955 State Highway 86,Meadville,PA,16335,41.6972055,-80.1241118
West Shore Country Club,100 Brentwater Rd,Camp Hill,PA,17011,40.2490645,-76.9361518
Hyrdo Solutions Inc,41232 Park 290 Dr Bldg A,Waller,TX,77484,30.0698433,-95.940645
Pine Grove Health-Country Club,4050 Milton Ave,Camillus,NY,13031,43.0525987,-76.2843847
Pleasant Valley Golf Course,4152 Road 17,Payne,OH,45880,41.0351209,-84.774419
Peoria Tribe Of Oklahoma,118 S Eight Tribes Trl,Miami,OK,74354,36.8755373,-94.8462303
Greystone Golf Club & Banquet,67500 Mound Rd,Washington,MI,48095,42.7922301,-83.0557795
Alondra Golf Course,16400 Prairie Ave,Lawndale,CA,90260,33.8818407,-118.3427927
Windy Hill Golf Course,6231 Weaver Rd,Conneaut,OH,44030,41.8735659,-80.559275
Pine Acres Golf Course,3235 County Road Ee,Abrams,WI,54101,44.7894499,-88.0473795
Carter Heights Golf,12220 Follett Rd,Corry,PA,16407,41.9741402,-79.7134014
White Deer Run Golf Club,250 W Greggs Pkwy,Vernon Hills,IL,60061,42.2556549,-87.9673464
Hawktree Golf Club,3400 Burnt Creek Loop,Bismarck,ND,58503,46.8997187,-100.835596
Hillcrest Country Club,325 Pleasant St,Leicester,MA,1524,42.2329212,-71.9017987
Brook Valley Country Club,311 Oxford Rd,Greenville,NC,27858,35.5879615,-77.3301986
Verdict Ridge Development,1638 Verdict Ridge Dr,Denver,NC,28037,35.4834881,-81.0317518
Empire Lakes Golf Course,791 Camarillo Springs Rd,Camarillo,CA,93012,34.2032236,-118.9919028
Briardale Green Golf Club,24131 Briardale Ave,Euclid,OH,44123,41.608667,-81.5157551
Waikoloa Village Golf Course,68-1792 Melia St,Waikoloa,HI,96738,19.9306173,-155.7930719
Jefferson Lakeside Country Clb,1700 Lakeside Ave,Henrico,VA,23228,37.6257938,-77.4699063
Achasta Golf Club,639 Birch River Dr,Dahlonega,GA,30533,34.4998218,-83.9637871
Hackler Course,107 Citadel Dr,Conway,SC,29526,33.7889401,-79.009777
Bedford Valley Golf Course,23161 Waubascon Rd,Battle Creek,MI,49017,42.4102725,-85.2112739
Cottonwood Golf Club,7160 Byron Nelson Blvd,Montgomery,AL,36116,32.254678,-86.175886
Edward M Kelly Golf Pro Shop,28 Rockaway Ave,Garden City,NY,11530,40.7176866,-73.6454333
Nile Shrine Golf Club,6601 244th St Sw,Mountlake Terrace,WA,98043,47.7828833,-122.3226331
East Lake Country Club,2375 Clubhouse Dr,Chula Vista,CA,91915,32.6400893,-116.9588258
Spanish Oaks Golf Course,2300 E Powerhouse Rd,Spanish Fork,UT,84660,40.0844362,-111.5980852
Campus Commons Golf Course,2 Cadillac Dr,Sacramento,CA,95825,38.5761247,-121.4188235
Silver Ridge Golf Course,3069 N Hill Rd,Oregon,IL,61061,42.0574775,-89.3517451
Tashua Knolls Golf Course,40 Tashua Knolls Ln,Trumbull,CT,6611,41.2889902,-73.2492496
Fozy Mexican Products,14701 Arminta St Ste A,Panorama City,CA,91402,34.2138711,-118.4533722
Spring Lake Golf Resort,100 Clubhouse Ln,Sebring,FL,33876,27.4417297,-81.3163594
Las Vegas Paving Corp,4420 S Decatur Blvd,Las Vegas,NV,89103,36.1097245,-115.2069494
New Haven Country Club,160 Hartford Tpke,Hamden,CT,6517,41.3538982,-72.9022384
Heartland Business Ctr,1 Executive Dr,Brentwood,NY,11717,40.7726494,-73.2907372
Bellevue Golf Club,320 Porter St,Melrose,MA,2176,42.4690778,-71.041975
Hershey's Mill Realty,1389 E Boot Rd,West Chester,PA,19380,39.9976936,-75.5669756
Myth Golf & Banquet,850 Stoney Creek Rd,Oakland,MI,48363,42.7707932,-83.1579972
Aronimink Golf Course,3600 Saint Davids Rd,Newtown Square,PA,19073,40.0134684,-75.4090688
Municipal Golf Course,11401 Northlake Blvd,West Palm Bch,FL,33412,26.818566,-80.218765
Windrose Golf Club,6235 Pinelakes Blvd,Spring,TX,77379,30.0594394,-95.5130579
Darlington Golf Ctr,277 Campgaw Rd,Mahwah,NJ,7430,41.065439,-74.17707
Lake County Fish Farms Llc,1060 Belle Ave,Winter Springs,FL,32708,28.6936013,-81.3150321
Timothy Denike,130 Church St,San Francisco,CA,94114,37.7688449,-122.4293024
Malone Golf Club,79 Golf Course Rd,Malone,NY,12953,44.8234998,-74.278197
Moanalua Golf Club,1250 Ala Aolani St,Honolulu,HI,96819,21.3620416,-157.8979813
Back Nine Club,17 Heritage Hill Dr,Lakeville,MA,2347,41.8377179,-70.9520023
Cushing Country Club,4615 E 9th St,Cushing,OK,74023,35.967498,-96.700641
